3.4335,592.87
3.5269,589.86
3.6008,587.59
3.6528,586.07
3.7053,585.03
3.7901,582.82
3.8481,581.83
3.8988,581.09
3.9863,579.62
4.0379,579.09
4.1412,578.47
4.1627,578.36
4.248,578.07
4.3456,577.96
4.4293,578.19
4.5368,578.15
4.5762,578.4
4.6719,579.6
4.7756,580.29
4.8375,580.87
4.9573,582.07
4.9823,582.3
5.1004,583.73
5.1903,584.61
5.308,585.73
5.3505,586.09
5.4464,586.84
5.5844,588.3
5.6913,589.37
5.7692,589.96
5.8239,590.04
5.9113,590.68
5.9963,591.4
6.099,591.87
6.2249,592.51
6.2828,592.61
6.4243,593.31
6.56,593.66
6.6266,593.81
6.6853,593.81
6.7608,594.08
6.8731,594.17
7.0276,594.13
7.1181,594.4
7.2138,594.46
7.2935,594.47
7.3912,594.47
7.4293,594.37
7.5396,594.21
7.6335,594.14
7.7076,594.11
7.815,593.91
7.8666,593.77
7.9571,593.6
8.1067,593.08
8.1893,592.79
8.2405,592.57
8.3094,592.25
8.4059,591.76
8.4949,591.09
8.5476,590.67
8.6403,589.91
8.7107,589.09
8.7782,588.25
8.8552,587.21
8.9579,585.58
9.0562,583.53
9.0777,583.13
9.1545,581.29
9.2414,578.9
9.2833,577.68
9.356,575.36
9.4306,573.02
9.4893,570.93
9.5991,567.48
9.6595,565.56
9.7253,563.65
9.7402,563.29
9.8307,561.16
9.8985,560.04
9.9349,559.59
9.9835,559.09
10.037,558.87
10.101,558.86
10.138,558.94
10.18,559.25
10.232,559.69
10.296,560.54
10.325,560.94
10.373,561.76
10.431,562.78
10.479,563.51
10.499,564.09
10.552,565.08
10.563,565.31
10.598,566.1
10.664,567.56
10.685,568.02
10.715,568.81
10.738,569.15
3.6751,589.22
3.8069,585.52
3.9108,582.95
3.9837,581.44
4.0569,580.05
4.1745,578.41
4.2543,577.63
4.3237,577.17
4.4425,576.57
4.5119,576.44
4.6499,576.42
4.6784,576.54
4.791,576.6
4.9188,577.5
5.0276,578.25
5.1661,579.41
5.2166,579.89
5.3386,580.99
5.4703,582.11
5.5484,583.19
5.6984,584.69
5.7295,584.83
5.8758,586.03
5.9865,587.35
6.1304,588.28
6.1822,588.87
6.2984,589.74
6.4644,590.7
